Date,Close,High,Low,Open,Volume
2024-02-27,56.8737678527832,57.28849075115424,56.66640460581672,57.062279568610734,9931100
2024-02-28,56.93032455444336,57.01515464992909,56.609855704337534,56.902045458906755,8076500
2024-02-29,56.57215881347656,57.15654198194143,56.45905320567488,56.883200133821795,18152700
2024-03-01,56.11029815673828,56.4590460965207,55.93121400063849,56.4590460965207,10927600
2024-03-04,56.37421798706055,56.506175116786025,55.81811037210166,55.82753434041257,10150200
2024-03-05,56.10087203979492,56.656979613874675,56.006614385804035,56.46846790145475,12310000
2024-03-06,56.129150390625,56.55330086623417,55.96891776404045,56.100874890771735,12378800
2024-03-07,56.02547073364258,56.33651562521321,55.83696260057668,56.26110949553712,13686900
2024-03-08,56.10087203979492,56.35536231222754,55.58246752731152,55.89350879657682,13239000
2024-03-11,56.77951431274414,56.82664134324222,56.15742816170839,56.345936283700716,14114300
2024-03-12,57.02458190917969,57.26022067739944,56.751240075109834,56.854921708416484,12684600
2024-03-13,57.60895919799805,57.69378928976601,57.307341892947946,57.38274801699142,13909500
2024-03-14,57.4807014465332,57.76572899330453,57.385693472383394,57.556710725310566,13996600
2024-03-15,56.89164733886719,57.43320079649511,56.66362311360812,57.0246599601341,36849900
2024-03-18,57.12916564941406,57.385691520077614,56.81563282160691,56.90114144516143,15856700
2024-03-19,57.22418212890625,57.3381924358237,57.062667829466726,57.23368510200405,15030600
2024-03-20,57.71822738647461,57.775234347908544,57.1576716175014,57.17667393797937,15258800
2024-03-21,57.45220184326172,57.946251300098815,57.309686252594894,57.537710472797414,13067100
2024-03-22,57.4712028503418,57.756230400840145,57.41419589051335,57.49970451809505,11502800
2024-03-25,57.38569641113281,57.68022332067322,57.11966754611046,57.461702069480566,13144700
2024-03-26,57.518707275390625,57.680221559649745,57.36669233901417,57.48070263521602,13277400
2024-03-27,57.984249114990234,58.36428825290362,57.670719906885246,57.75622853169967,12551200
2024-03-28,58.126766204833984,58.202771859794154,57.9557489507712,58.08876156519294,13683500
2024-04-01,57.65171432495117,58.24077169349154,57.60421034148079,58.126761408298286,11668700
2024-04-02,57.14817428588867,57.69922710190569,57.110169643591725,57.43320185447142,13017300
2024-04-03,56.84414291381836,57.37619339481249,56.79663530002496,57.05316119235659,13672900
2024-04-04,56.34058380126953,57.14816602387624,56.217070543822075,57.091159068672425,14320700
2024-04-05,56.54010772705078,56.701625635638685,55.97005262169553,56.29308481454937,10157800
2024-04-08,56.31208801269531,56.50210759221731,56.12206843317332,56.43560128303291,10284500
2024-04-09,56.7396240234375,56.75862634143166,56.179068327735294,56.51159983182916,10779100
2024-04-10,55.979549407958984,56.42609484879063,55.76102817342825,56.35958854368658,11861900
2024-04-11,56.10306930541992,56.40709920022759,55.85604637500953,56.198080912748715,11109000
2024-04-12,55.37149429321289,56.065062692897655,55.228982323709566,56.008059354825164,12250900
2024-04-15,55.23847579956055,55.87504079349977,55.143467829991934,55.685021230040824,12425000
2024-04-16,55.1624755859375,55.46650546771026,55.03896231386666,55.34299219563943,11236800
2024-04-17,55.59001159667969,55.637519207461196,55.20047310879551,55.37149035950777,13805100
2024-04-18,55.97005081176758,56.03655711776431,55.618516962310274,55.69452261588289,11125900
2024-04-19,57.16717529296875,57.34769553901338,56.05556664327679,56.15057462853647,21207900
2024-04-22,57.52820587158203,57.60421515093807,56.73962953203371,57.13866737568714,15624500
2024-04-23,57.61371612548828,57.65172076623941,57.12916964103852,57.5092051755837,13689100
2024-04-24,58.47830581665039,58.57331742510487,56.85364536746271,57.30969021507738,19548300
2024-04-25,58.6588249206543,59.46640364305142,58.30728741268746,58.78233457276158,19048500
2024-04-26,58.6588249206543,58.839341536726465,58.28828509136583,58.47830468025992,10994300
2024-04-29,58.943851470947266,58.95335081928245,58.45930134644347,58.829837544992166,13409300
2024-04-30,58.68731689453125,59.69441801225756,58.40228937044165,59.038850720097706,19349200
2024-05-01,58.83933639526367,59.44739612713389,58.155267384748726,58.71582312962694,16729800
2024-05-02,58.896339416503906,59.28587788270928,58.639813554711836,59.07685600473315,10991300
2024-05-03,59.06735610961914,59.219374664661956,58.56380733116623,58.896342483839646,11628700
2024-05-06,59.23837661743164,59.26688191023069,58.81083709298835,59.19087262852928,9310700
2024-05-07,59.494903564453125,59.68492314776297,59.14336969113928,59.62791618547339,9807000
2024-05-08,59.71342086791992,59.82743478495939,59.36188701785287,59.71342086791992,10484400
2024-05-09,59.74192428588867,59.99845015470027,59.61841102513011,59.675417981862154,9113700
2024-05-10,60.10295867919922,60.19797027566063,59.65641686095694,59.77992649987405,8371700
2024-05-13,60.40699768066406,60.44499869839753,60.02695850875219,60.08396547183562,10137600
2024-05-14,59.95094680786133,60.57800887921189,59.66591925257871,60.40699524549993,10852200
2024-05-15,59.979454040527344,60.22647696327669,59.855940766991615,59.9129477296209,9838900
2024-05-16,60.15996551513672,60.54950399903441,59.92244196094735,60.083959862443464,10228000
2024-05-17,59.88444519042969,60.20747741154207,59.79893655471399,60.1789757410776,11539000
2024-05-20,59.4473991394043,59.8654393201672,59.34288818813306,59.789433661993066,11000900
2024-05-21,59.77043533325195,59.83694164771684,59.32388982956854,59.6849266968939,9796200
2024-05-22,59.855934143066406,59.87493646183996,59.53290197255953,59.58040595733254,7419400
2024-05-23,58.99135208129883,59.741927408048596,58.95334744149131,59.37139123073014,9834300
2024-05-24,58.905845642089844,59.304883501926184,58.877343973336416,59.114867544473874,8203100
2024-05-28,58.734825134277344,59.02935565096316,58.33578729649837,58.70632346709938,12347000
2024-05-29,58.620819091796875,58.79183635590874,58.02225866740536,58.402297837503305,11861800
2024-05-30,58.877342224121094,58.98185317220814,58.52580473976976,58.76332830385052,9433800
2024-05-31,59.7894287109375,59.88443668186824,58.61131030005874,58.89634146149451,19816600
2024-06-03,59.7894287109375,59.941443639019745,59.33338392669075,59.58040682570374,9369000
2024-06-04,60.7490234375,60.77752872878686,59.79892921256638,60.04595574066935,11895600
2024-06-05,60.73003005981445,60.87254566426686,60.18847656181111,60.79653999972865,9632500
2024-06-06,60.94854736328125,61.148066285210874,60.654016842107566,60.73002249718088,8658500
2024-06-07,60.72052764892578,61.015058191924744,60.62551966696337,60.89154129159367,9523100
2024-06-10,60.41648864746094,60.79652776665013,60.20746676947472,60.74902015851025,15685300
2024-06-11,60.37849426269531,60.47350587078601,59.92244941682675,60.4164989059316,8396000
2024-06-12,59.74192428588867,60.51149826800172,59.561404068398055,60.51149826800172,9569600
2024-06-13,59.846439361572266,59.89394334996939,59.333387588510504,59.72292609228214,9668900
2024-06-14,59.889522552490234,60.02356726401626,59.44908888534916,59.72675501776419,8179200
2024-06-17,59.95654296875,60.2246360355741,59.53525908151831,59.717176376641106,10532700
2024-06-18,59.966121673583984,60.14803897476131,59.78420071996219,59.87037284208713,10651700
2024-06-20,59.53525924682617,60.071441729518824,59.31504241976785,59.74590301724906,13306300
2024-06-21,60.100162506103516,60.41612449853839,59.535257220289196,59.535257220289196,28278100
2024-06-24,61.24913024902344,61.33529872356169,60.23421449260739,60.31081356212317,13212500
2024-06-25,61.12464904785156,61.34486585967424,60.80868341407723,61.22039421735913,10235300
2024-06-26,61.32572555541992,61.38317120158706,60.54059975083941,60.70337093735,9402500
2024-06-27,61.19167709350586,61.53636192728726,60.91401096266345,61.32572545671713,8494100
2024-06-28,60.94273376464844,61.3352911639777,60.81826211824878,61.18210034871627,17358800
2024-07-01,60.588470458984375,61.565090242837094,60.435275986554295,61.306570233333694,10033400
2024-07-02,60.4640007019043,60.684217521337246,60.18633458731501,60.569318931024576,8878200
