Date,Close,High,Low,Open,Volume
2007-08-01,15.116639137268066,15.176231409688764,14.807325474331222,14.85840487426661,24743400
2007-08-02,15.227309226989746,15.26703740447444,15.085422260252045,15.085422260252045,19595400
2007-08-03,15.119473457336426,15.394734494236141,15.108123323736091,15.27271162731224,22044200
2007-08-06,15.389060974121094,15.394736582947084,15.08258567509938,15.08258567509938,23334800
2007-08-07,15.454333305358887,15.547979254206359,15.241502784355006,15.309609027381532,22657200
2007-08-08,15.851608276367188,15.857283883570082,15.431623085955545,15.434460348301299,25070400
2007-08-09,15.848775863647461,16.092821652160374,15.553651756212856,15.553651756212856,34244000
2007-08-10,15.601890563964844,15.928231016939419,15.352169202101996,15.721076177642518,29816800
2007-08-13,15.47136116027832,15.635949544503706,15.383390816072561,15.604735308668193,19106400
2007-08-14,15.363523483276367,15.565002754247432,15.26704028439402,15.545138661757996,26200600
2007-08-15,15.27554988861084,15.513918930580596,15.213119282850261,15.369194714740168,14280600
2007-08-16,15.204611778259277,15.406091062943984,14.991781273518885,15.18190933814791,29002000
2007-08-17,15.451499938964844,16.13255712846408,15.085431090695844,15.587711376864691,28468600
2007-08-20,15.47136116027832,15.573519990320598,15.366365066073568,15.431632966931229,15993800
2007-08-21,15.332308769226074,15.565003361041123,15.318120285825039,15.437305927919907,16781600
2007-08-22,15.309609413146973,15.465684915980146,15.261367264264264,15.428793988306548,15279400
2007-08-23,15.318120002746582,15.372036671678897,15.215961192127985,15.289743036468916,13930000
2007-08-24,15.3237943649292,15.530949232924051,15.224473908531596,15.224473908531596,13493400
2007-08-27,15.32663631439209,15.36636559161002,15.238667049689825,15.31812343910145,9995800
2007-08-28,15.113807678222656,15.323800982811013,15.091106313747085,15.323800982811013,15706000
2007-08-29,15.184745788574219,15.238663539694786,15.06272396830315,15.17623291524439,15922800
2007-08-30,15.153533935546875,15.221639097890884,15.076914816025836,15.102454522532849,13982600
2007-08-31,15.26136589050293,15.31812090892762,15.150694199956353,15.258528626712069,15035200
2007-09-04,15.428793907165527,15.44865800292099,15.230151867098872,15.230151867098872,12463000
2007-09-05,15.235824584960938,15.42311536831867,15.142179734537985,15.360685828873978,18938600
2007-09-06,15.51108169555664,15.618916083196385,15.09677205161387,15.196092485945512,19000200
2007-09-07,15.49122142791748,15.607568715038202,15.35501004903311,15.49122142791748,23982600
2007-09-10,15.485549926757812,15.613248466624928,15.40609353862365,15.494062801911586,20339400
2007-09-11,15.794859886169434,15.874316255185185,15.522437121676711,15.525274385207915,23866200
2007-09-12,15.94333267211914,16.09180223274102,15.783442124718983,15.874807840614716,18437000
2007-09-13,15.951896667480469,16.04611816756465,15.880517139234332,15.974738639318511,14353000
2007-09-14,16.103212356567383,16.148895183698396,15.891928600358629,15.90906006896945,15459800
