Date,Close,High,Low,Open,Volume
2019-06-03,40.6522331237793,40.6522331237793,39.871398651229576,39.98526995729803,14167200
2019-06-04,40.668495178222656,40.89623775833752,40.35941374609538,40.668495178222656,12010600
2019-06-05,41.30292510986328,41.59573878860086,40.416351739356784,40.676629875399044,15837600
2019-06-06,41.807220458984375,41.92109176585989,41.148389622798355,41.408667782159654,15190400
2019-06-07,41.88042068481445,42.44977717568303,41.84788514169048,41.86415291325247,15293600
2019-06-10,41.79094696044922,41.92108602229966,41.55506894123279,41.92108602229966,9737400
2019-06-11,41.750282287597656,41.96175711578957,41.628275550297566,41.8478858157816,9915600
2019-06-12,42.002418518066406,42.40910344268403,41.86414713302109,41.888547235615036,11088100
2019-06-13,41.912254333496094,42.37949414731228,41.62535066363858,42.182760112924804,10353600
2019-06-14,42.05979919433594,42.24013531735732,41.84667042124562,41.84667042124562,8694300
2019-06-17,41.69912338256836,42.199152697460846,41.485997722719404,42.01061761802259,12322400
2019-06-18,41.51060104370117,42.0516158676553,41.420431385211785,42.01063051206436,9221100
2019-06-19,41.904056549072266,42.002425132481626,41.37124079368824,41.42862090385296,9414100
2019-06-20,42.34669876098633,42.453263145158665,42.09258465318491,42.21554379853613,10656600
2019-06-21,42.256534576416016,42.535239298364644,42.14177436037506,42.240139813127115,21264400
2019-06-24,42.55982971191406,42.7893532700719,42.37949357041026,42.412283096858715,10780000
2019-06-25,42.42867660522461,42.70738133837135,42.330311148520316,42.625410645614686,11519900
2019-06-26,41.904056549072266,42.33031102956838,41.87946596671067,42.2319455731405,12405100
2019-06-27,41.87126922607422,42.13357918875908,41.78109959009228,42.04340955277714,12374900
2019-06-28,41.740108489990234,42.13357653622804,41.41222262076701,42.02701214341442,16339900
2019-07-01,42.29751205444336,42.32210575829333,41.62534251951862,41.86306185252343,14976400
2019-07-02,42.60902404785156,42.66640416917465,42.25654437287714,42.44507950393614,8569200
2019-07-03,42.707374572753906,42.89591276479307,42.625403892982874,42.625403892982874,7253700
2019-07-05,42.715579986572266,42.7237758049983,42.19915587025098,42.53524071138482,8916300
2019-07-08,42.625404357910156,42.895913232670864,42.53523473298992,42.7893488462214,9495100
2019-07-09,42.289329528808594,42.60082381730044,42.15817453265125,42.39589394036823,10584900
2019-07-10,42.47785949707031,42.600818659134276,42.3467045167934,42.46146473366302,7620900
2019-07-11,42.658203125,42.67459789008198,42.34670884240594,42.617217775785925,10376500
2019-07-12,42.72377014160156,42.863124052223355,42.55162983464027,42.83033452890281,7347400
2019-07-15,42.73196792602539,42.86312288876651,42.518839157207964,42.8549239446684,5876100
2019-07-16,42.74017333984375,43.01068227016305,42.46966753650611,42.592623582757156,7132500
2019-07-17,42.7729606628418,42.838536592062745,42.633606731902326,42.80575019094302,8264200
2019-07-18,42.65000534057617,42.76476557229386,42.3549058150268,42.658204286831314,11911800
2019-07-19,42.12538146972656,42.74836999447374,42.108986705708844,42.74017104897413,10355500
2019-07-22,41.98603439331055,42.23194962144412,41.9122595121723,42.23194962144412,12090700
2019-07-23,44.53535079956055,44.78946177974992,43.24838862955167,43.65005245998465,33417900
2019-07-24,44.084503173828125,44.93701200056687,43.95334821025147,44.36320786230114,15633400
2019-07-25,43.50251007080078,44.10090488181325,43.21560951996655,43.96155407911704,19135000
2019-07-26,44.40420150756836,44.518964858271886,43.60087681453314,43.72383598393898,11451900
2019-07-29,44.256649017333984,44.510760014192606,44.18287415086315,44.404195623294484,12283900
2019-07-30,44.035335540771484,44.510771257132525,43.912376356601555,44.23206648306503,8127100
2019-07-31,43.14183807373047,43.863188980851874,42.658203444624526,43.863188980851874,16865500
2019-08-01,42.65000534057617,43.60907879861162,42.63361057504767,43.26479497647676,19527200
2019-08-02,42.895912170410156,43.223798011931954,42.55162844078417,42.55162844078417,13102300
2019-08-05,42.33850860595703,43.16642383083481,42.13357875428634,42.9450992157927,19986500
2019-08-06,42.846736907958984,43.2483976956102,42.30572218491129,42.51884787042273,19903100
2019-08-07,43.592674255371094,43.76481456433705,42.436870124200816,42.84672978953753,17937000
2019-08-08,44.0107421875,44.084517073208616,43.32217762988022,43.617277172714694,10799000
2019-08-09,43.78941345214844,44.182881557270974,43.51071182874097,44.0927119134713,9260900
2019-08-12,43.609073638916016,43.80580454801778,43.43693331170661,43.67464956628946,6588600
2019-08-13,43.85498809814453,43.94515773286895,43.338563998256454,43.363157706714894,8581200
2019-08-14,43.436927795410156,44.24025234735016,43.420533033903496,43.72382830432407,17088900
2019-08-15,44.158287048339844,44.26485145517568,43.633667086965936,43.797611606640686,12393200
2019-08-16,44.600929260253906,44.6665083085459,44.22385911351833,44.24844969313726,14288700
2019-08-19,44.8304557800293,44.9042306559134,44.51896463916891,44.62552591668251,10936200
2019-08-20,44.16647720336914,44.822252024562616,44.133687680564215,44.77306774035522,8176700
2019-08-21,44.34682083129883,44.60093498557869,44.14189096955164,44.46977999913975,10886500
2019-08-22,44.66651153564453,44.789467569603744,44.34681834259532,44.36321310585282,7467900
2019-08-23,44.051727294921875,44.846853083376644,43.764823593804145,44.60913367796012,14160400
2019-08-26,44.70748519897461,44.70748519897461,44.043511531947274,44.26483608762305,9226900
2019-08-27,44.85504913330078,45.043584230842846,44.60093497905807,44.83865436912562,13537000
2019-08-28,45.17474365234375,45.20753318391322,44.609135177206774,44.80586923964177,10046400
2019-08-29,45.12556076049805,45.36328018130812,44.75668633630688,45.29770111612661,9262800
